timestamp,event,detail
2025-10-17T11:26:11,ALERT,Yawning
2025-10-17T11:26:19,ALERT,Yawning
2025-10-17 21:44:32,Head Down,CLOSED,NORMAL,DOWN,0.187,0.005,0.83
2025-10-17 21:44:33,Eyes Closed,CLOSED,NORMAL,DOWN,0.229,0.004,0.84
2025-10-17 21:44:33,Head Down,CLOSED,NORMAL,DOWN,0.241,0.004,0.84
2025-10-17 21:44:34,Eyes Closed,CLOSED,NORMAL,DOWN,0.206,0.004,0.83
2025-10-17 21:44:35,Head Down,CLOSED,NORMAL,DOWN,0.190,0.004,0.82
2025-10-17 21:44:36,Eyes Closed,CLOSED,NORMAL,DOWN,0.210,0.004,0.82
2025-10-17 21:44:36,Head Down,CLOSED,NORMAL,DOWN,0.204,0.005,0.82
2025-10-17 21:44:37,Head Down,CLOSED,NORMAL,DOWN,0.201,0.003,0.83
2025-10-17 21:44:37,Eyes Closed,CLOSED,NORMAL,DOWN,0.215,0.003,0.84
2025-10-17 21:44:38,Head Down,CLOSED,NORMAL,DOWN,0.251,0.004,0.86
2025-10-17 21:44:39,Eyes Closed,CLOSED,NORMAL,DOWN,0.214,0.004,0.85
2025-10-17 21:44:39,Head Down,CLOSED,NORMAL,DOWN,0.187,0.007,0.78
2025-10-17 21:44:40,Eyes Closed,CLOSED,NORMAL,DOWN,0.209,0.011,0.85
2025-10-17 21:44:41,Head Down,CLOSED,NORMAL,DOWN,0.198,0.006,0.87
2025-10-17 21:44:42,Eyes Closed,CLOSED,NORMAL,DOWN,0.248,0.003,0.88
2025-10-17 21:44:42,Head Down,CLOSED,NORMAL,DOWN,0.250,0.003,0.88
2025-10-17 21:44:43,Head Down,CLOSED,NORMAL,DOWN,0.234,0.002,0.89
2025-10-17 21:44:43,Eyes Closed,CLOSED,NORMAL,DOWN,0.245,0.002,0.89
2025-10-17 21:44:44,Head Down,CLOSED,NORMAL,DOWN,0.254,0.005,0.86
2025-10-17 21:44:45,Eyes Closed,CLOSED,NORMAL,DOWN,0.209,0.010,0.88
2025-10-17 21:44:46,Head Down,CLOSED,NORMAL,DOWN,0.293,0.010,0.89
2025-10-17 21:44:46,Eyes Closed,CLOSED,NORMAL,DOWN,0.302,0.005,0.90
2025-10-17 21:44:47,Head Down,CLOSED,NORMAL,DOWN,0.275,0.005,0.89
2025-10-17 21:44:48,Eyes Closed,CLOSED,NORMAL,DOWN,0.312,0.004,0.88
2025-10-17 21:44:48,Head Down,CLOSED,NORMAL,DOWN,0.310,0.004,0.88
2025-10-17 21:44:49,Head Down,CLOSED,NORMAL,DOWN,0.289,0.003,0.88
2025-10-17 21:44:49,Eyes Closed,CLOSED,NORMAL,DOWN,0.291,0.004,0.88
2025-10-17 21:44:50,Head Down,CLOSED,NORMAL,DOWN,0.246,0.013,0.82
2025-10-17 21:44:51,Eyes Closed,CLOSED,NORMAL,DOWN,0.254,0.006,0.80
2025-10-17 21:44:51,Head Down,CLOSED,NORMAL,DOWN,0.256,0.007,0.85
2025-10-17 21:44:52,Eyes Closed,CLOSED,NORMAL,DOWN,0.320,0.012,0.94
2025-10-17 21:44:53,Head Down,CLOSED,NORMAL,DOWN,0.294,0.016,0.89
2025-10-17 21:44:54,Eyes Closed,CLOSED,NORMAL,DOWN,0.259,0.022,0.90
2025-10-17 21:44:54,Head Down,CLOSED,NORMAL,DOWN,0.267,0.012,0.87
2025-10-17 21:44:55,Head Down,CLOSED,NORMAL,DOWN,0.207,0.019,0.67
2025-10-17 21:44:55,Eyes Closed,CLOSED,NORMAL,DOWN,0.184,0.017,0.65
2025-10-17 21:44:56,Head Down,CLOSED,NORMAL,DOWN,0.209,0.009,0.66
2025-10-17 21:44:57,Eyes Closed,CLOSED,NORMAL,DOWN,0.240,0.007,0.76
2025-10-17 21:44:58,Head Down,CLOSED,NORMAL,DOWN,0.270,0.002,0.83
2025-10-17 21:44:58,Eyes Closed,CLOSED,NORMAL,DOWN,0.256,0.745,0.78
2025-10-17 21:44:59,Head Down,CLOSED,NORMAL,DOWN,0.259,0.708,0.80
2025-10-17 21:45:00,Yawning,CLOSED,YAWN,DOWN,0.220,1.106,0.81
2025-10-17 21:45:00,Eyes Closed,CLOSED,NORMAL,DOWN,0.230,1.093,0.81
2025-10-17 21:45:00,Head Down,CLOSED,NORMAL,DOWN,0.246,0.913,0.81
2025-10-17 21:45:01,Yawning,CLOSED,YAWN,DOWN,0.266,0.691,0.82
2025-10-17 21:45:01,Head Down,CLOSED,NORMAL,DOWN,0.262,0.562,0.83
2025-10-17 21:45:01,Eyes Closed,CLOSED,NORMAL,DOWN,0.259,0.473,0.82
2025-10-17 21:45:03,Head Down,CLOSED,NORMAL,DOWN,0.236,0.194,0.78
2025-10-17 21:45:03,Eyes Closed,CLOSED,NORMAL,DOWN,0.216,0.330,0.70
2025-10-17 21:45:04,Head Down,CLOSED,NORMAL,DOWN,0.203,0.024,0.71
2025-10-17 21:45:04,Eyes Closed,CLOSED,NORMAL,DOWN,0.192,0.402,0.70
2025-10-17 21:45:05,Head Down,CLOSED,NORMAL,DOWN,0.186,0.727,0.69
2025-10-17 21:45:06,Eyes Closed,CLOSED,NORMAL,DOWN,0.160,0.040,0.73
2025-10-17 21:45:06,Head Down,CLOSED,NORMAL,DOWN,0.139,0.020,0.72
2025-10-17 21:45:07,Head Down,CLOSED,NORMAL,DOWN,0.076,0.880,0.61
2025-10-17 21:45:07,Eyes Closed,CLOSED,NORMAL,DOWN,0.076,0.890,0.60
2025-10-17 21:45:08,Yawning,CLOSED,YAWN,DOWN,0.080,0.900,0.60
2025-10-17 21:45:09,Head Down,CLOSED,NORMAL,DOWN,0.102,1.005,0.56
2025-10-17 21:45:09,Yawning,CLOSED,YAWN,DOWN,0.091,0.870,0.57
2025-10-17 21:45:09,Eyes Closed,CLOSED,NORMAL,DOWN,0.076,0.838,0.57
2025-10-17 21:45:10,Yawning,CLOSED,YAWN,DOWN,0.161,0.602,0.72
2025-10-17 21:45:10,Head Down,CLOSED,NORMAL,DOWN,0.166,0.610,0.72
2025-10-17 21:45:10,Eyes Closed,CLOSED,NORMAL,DOWN,0.152,0.528,0.68
2025-10-17 21:45:11,Head Down,CLOSED,NORMAL,DOWN,0.137,0.681,0.58
2025-10-17 21:45:12,Eyes Closed,CLOSED,NORMAL,DOWN,0.135,0.165,0.66
2025-10-17 21:45:12,Head Down,CLOSED,NORMAL,DOWN,0.208,0.067,0.81
2025-10-17 21:45:13,Eyes Closed,CLOSED,NORMAL,DOWN,0.279,0.005,0.85
2025-10-17 21:45:13,Head Down,CLOSED,NORMAL,DOWN,0.289,0.005,0.85
2025-10-17 21:49:51,Yawning,OPEN,YAWN,UP,0.294,0.749,-0.08
2025-10-17 21:49:52,Yawning,OPEN,YAWN,UP,0.268,0.731,-0.11
2025-10-17 21:49:53,Yawning,HALF,YAWN,UP,0.258,0.781,-0.13
2025-10-17 21:50:27,Head Down,OPEN,NORMAL,DOWN,0.370,0.003,0.12
2025-10-17 21:50:49,Head Down,OPEN,NORMAL,DOWN,0.386,0.002,0.13
2025-10-17 21:50:55,Head Down,OPEN,NORMAL,DOWN,0.372,0.004,0.13
2025-10-17 21:51:02,Head Down,OPEN,NORMAL,DOWN,0.352,0.004,0.12
2025-10-17 21:51:08,Yawning,OPEN,YAWN,NORMAL,0.321,0.751,0.04
2025-10-17 21:51:08,Yawning,OPEN,YAWN,NORMAL,0.316,0.781,0.04
2025-10-17 21:51:09,Yawning,OPEN,YAWN,NORMAL,0.328,0.819,0.02
2025-10-17 21:51:10,Yawning,OPEN,YAWN,NORMAL,0.326,0.654,0.02
2025-10-17 21:51:12,Yawning,OPEN,YAWN,NORMAL,0.277,0.742,-0.03
2025-10-17 21:51:13,Yawning,OPEN,YAWN,NORMAL,0.264,0.726,-0.02
2025-10-17 21:51:14,Yawning,OPEN,YAWN,NORMAL,0.264,0.730,-0.03
2025-10-17 21:51:14,Yawning,OPEN,YAWN,NORMAL,0.275,0.737,-0.03
2025-10-17 21:51:15,Yawning,HALF,YAWN,NORMAL,0.263,0.736,-0.03
2025-10-17 21:51:16,Yawning,OPEN,YAWN,NORMAL,0.268,0.744,-0.03
2025-10-17 21:51:17,Yawning,OPEN,YAWN,NORMAL,0.266,0.726,-0.02
2025-10-17 21:51:18,Yawning,HALF,YAWN,NORMAL,0.260,0.727,-0.01
2025-10-17 21:51:18,Yawning,OPEN,YAWN,NORMAL,0.269,0.723,-0.01
2025-10-17 21:51:19,Yawning,OPEN,YAWN,NORMAL,0.273,0.736,-0.01
2025-10-17 21:51:20,Yawning,OPEN,YAWN,NORMAL,0.274,0.743,-0.00
2025-10-17 21:51:21,Yawning,OPEN,YAWN,NORMAL,0.273,0.744,-0.01
2025-10-17 21:51:22,Yawning,HALF,YAWN,NORMAL,0.240,0.542,0.01
2025-10-17 21:51:50,Yawning,OPEN,YAWN,NORMAL,0.302,0.844,-0.00
2025-10-17 21:51:51,Yawning,OPEN,YAWN,NORMAL,0.295,0.977,-0.03
2025-10-17 21:51:52,Yawning,OPEN,YAWN,NORMAL,0.288,0.966,-0.03
2025-10-17 21:51:53,Yawning,OPEN,YAWN,NORMAL,0.286,0.953,-0.03
2025-10-17 21:51:54,Yawning,HALF,YAWN,NORMAL,0.268,0.885,-0.02
2025-10-17 21:51:54,Yawning,OPEN,YAWN,NORMAL,0.271,0.818,-0.03
2025-10-17 21:51:55,Yawning,HALF,YAWN,NORMAL,0.241,0.650,-0.06
2025-10-17 21:51:56,Yawning,HALF,YAWN,NORMAL,0.189,0.770,-0.05
2025-10-17 21:51:57,Yawning,HALF,YAWN,NORMAL,0.143,0.619,-0.04
2025-10-17 21:51:58,Yawning,HALF,YAWN,NORMAL,0.138,0.623,-0.03
2025-10-17 21:51:58,Yawning,OPEN,YAWN,NORMAL,0.261,0.844,-0.03
2025-10-17 21:51:59,Yawning,OPEN,YAWN,NORMAL,0.288,0.576,-0.03
2025-10-17 21:52:53,Yawning,OPEN,YAWN,NORMAL,0.277,0.676,-0.06
2025-10-17 21:52:54,Yawning,OPEN,YAWN,NORMAL,0.282,0.712,-0.06
2025-10-17 21:52:55,Yawning,OPEN,YAWN,NORMAL,0.295,0.686,-0.04
2025-10-17 21:52:56,Yawning,OPEN,YAWN,NORMAL,0.327,0.623,-0.02
2025-10-17 21:52:58,Yawning,OPEN,YAWN,NORMAL,0.323,0.837,-0.05
2025-10-17 21:52:59,Yawning,OPEN,YAWN,NORMAL,0.318,0.879,-0.05
2025-10-17 21:53:00,Yawning,OPEN,YAWN,NORMAL,0.315,0.840,-0.05
2025-10-17 23:15:41,Drowsy Alert,closed,normal,down,0.067,0.004,-0.11
2025-10-17 23:31:57,Drowsy Alert,closed,normal,down,0.107,0.011,-0.67
2025-10-17 23:33:58,Drowsy Alert,closed,normal,down,0.114,0.015,-1.09
2025-10-17 23:34:22,Drowsy Alert,closed,normal,down,0.155,0.008,-0.91
